Internal ID,Name,Description,Bin Number
13995,P25HS1HC08,1250 HEAD SUBASSY - 1/2 IN C276 HASTELLOY - NO SEALS OR CHECKS,SUB-A
13998,P25HS1PV04,1250 HEAD SUBASSY - 1/4 IN PVC - NO SEALS OR CHECKS,SUB-A
13999,P25HS1PV06,1250 HEAD SUBASSY - 3/8 IN PVC - NO SEALS OR CHECKS,SUB-A
14000,P25HS1PV08,1250 HEAD SUBASSY - 1/2 IN PVC - NO SEALS OR CHECKS,SUB-A
14004,P25HS1S6,1250 HEAD SUBASSY - BLEED ONLY,SUB-A
14005,P25HS1S602,1250 HEAD SUBASSY - 1/8 IN 316SS - NO SEALS OR CHECKS,SUB-A
14006,P25HS1S602D,1250 HEAD SUBASSY - 1/8 IN 316SS - NO SEALS OR CHECKS - DEDICATED,7E2A
14007,P25HS1S602DHB,1250 HEAD SUBASSY - 1/8 IN 316SS - C276 HASTELLOY BOLTS - NO SEALS OR CHECKS - DEDICATED,SUB-A
29540,P25HS1S602DX,1250 HEAD SUBASSY - 1/8 IN 316SS - NO SEALS OR CHECKS - DEDICATED SLA,7E2A
14008,P25HS1S602HB,1250 HEAD SUBASSY - 1/8 IN 316SS - C276 HASTELLOY BOLTS - NO SEALS OR CHECKS,SUB-A
14009,P25HS1S603,1250 HEAD SUBASSY - 3/16 IN 316SS - NO SEALS OR CHECKS,7E2B
27368,P25HS1S603D,1250 HEAD SUBASSY - 3/16 IN DEDICATED HEAD 316SS - NO SEALS OR CHECKS,7E2B
14014,P25HS1S603HB,1250 HEAD SUBASSY - 3/16 IN 316SS - HAST BOLTS - NO SEALS OR CHECKS,SUB-A
14015,P25HS1S604,1250 HEAD SUBASSY - 1/4 IN 316SS - NO SEALS OR CHECKS,121
14015,P25HS1S604,1250 HEAD SUBASSY - 1/4 IN 316SS - NO SEALS OR CHECKS,7E3A
14018,P25HS1S604HB,1250 HEAD SUBASSY - 1/4 IN 316SS - C276 HASTELLOY BOLTS - NO SEALS OR CHECKS,SUB-A
14020,P25HS1S604QD,1250 HEAD SUB ASSY - 1/4 IN HP- 316SS - FKM SUCTION CHECK - DEDICATED,7D3A
14021,P25HS1S606,1250 HEAD SUBASSY - 3/8 IN 316SS - NO SEALS OR CHECKS,7E4A
14023,P25HS1S606HB,1250 HEAD SUBASSY - 3/8 IN 316SS - C276 HASTELLOY BOLTS - NO SEALS OR CHECKS,SUB-A
14024,P25HS1S608,1250 HEAD SUBASSY - 1/2 IN 316SS - NO SEALS OR CHECKS,7E5A
14026,P25HS1S608FLC,1250 HEAD SUBASSY - 1/2 IN 316SS - FFKM PACKING,SUB-A
14028,P25HS1S608HB,1250 HEAD SUBASSY - 1/2 IN 316SS - C276 HASTELLOY BOLTS - NO SEALS OR CHECKS,SUB-A
14029,P25HS1S608QLC,1250 HEAD SUBASSY - 1/2 IN 316SS - FKM PACKING,SUB-A
28734,P25HS2S602D,1250 HEAD SUBASSY - 1/8 IN NON-ADJUSTABLE - 316SS  - NO SEALS OR CHECKS - DEDICATED,7E2A
14034,P25IHHC102,INJECTION HEAD - 1250 - 1/8 IN DEDICATED - C276 HASTELLOY,9A5B
14036,P25IHS6102,INJECTION HEAD - 1250 - 1/8 IN DEDICATED - 316SS,9A5A
14036,P25IHS6102,INJECTION HEAD - 1250 - 1/8 IN DEDICATED - 316SS,67
14037,P25IHS6102W,(DISC---P25IHS6102) --- INJECTION HEAD - WELDED - 1250 - 1/8 IN DEDICATED - 316SS,1A6D
29349,P25IHS6102X,INJECTION HEAD - 1250 - 1/8 IN DEDICATED - 316SS,67
29349,P25IHS6102X,INJECTION HEAD - 1250 - 1/8 IN DEDICATED - 316SS,9A5A
14039,P25IHS6104,INJECTION HEAD - 1250 - 1/4 IN DEDICATED - 316SS,9A5C
20032,P25M12C3FLC38,1250 PUMP ASSY - METERING VALVE MODEL - 1/4 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-A
24733,P25M13C3FLC38,1250 PUMP ASSY - METERING VALVE MODEL - 3/8 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-A
28708,P25M13C3QLC34,1250 PUMP ASSY - METERING VALVE MODEL - 3/8 IN 316SS HEAD/CK - CERAMIC PLGR - FKM,PUMP-A
20034,P25M15C3FLC38,1250 PUMP ASSY - METERING VALVE MODEL - 1/2 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-A
20033,P25MXT1U,1250 MOTOR SUBASSY - WITH SWAGELOK METERING VALVE - NO S/N PLATE,7C1-8
29483,P25N12C3QLC34,1250 SOLENOID PUMP ASSY - 1/4 IN CERAMIC - FKM - DOES NOT INCLUDE FOUR WAY SOLENOID VALVE AND MOUNTING BRACKET,PUMP-A
14042,P25PNH02B,PACKING NUT - 1/8 IN - 1250 - C276 HASTELLOY,219
14042,P25PNH02B,PACKING NUT - 1/8 IN - 1250 - C276 HASTELLOY,1A1E
14043,P25PNH04,PACKING NUT - 1/4 IN - 1250 - C276 HASTELLOY,1A1F
14044,P25PNH06,PACKING NUT - 3/8 IN - 1250 - C276 HASTELLOY,1A1G
14045,P25PNH08,PACKING NUT - 1/2 IN - 1250 - C276 HASTELLOY,1A1H
14046,P25PNHC103,PACKING NUT - 3/16 IN - 1250 - C276 HASTELLOY,NS
14047,P25PNS02B,PACKING NUT - 1/8 IN - 1250 - 316SS,4
14047,P25PNS02B,PACKING NUT - 1/8 IN - 1250 - 316SS,9A4A
14048,P25PNS04,PACKING NUT - 1/4 IN - 1250 - 316SS,QC
14048,P25PNS04,PACKING NUT - 1/4 IN - 1250 - 316SS,10
14048,P25PNS04,PACKING NUT - 1/4 IN - 1250 - 316SS,9A4C
14053,P25PNS06,PACKING NUT - 3/8 IN - 1250 - 316SS,9A4D
14054,P25PNS08,PACKING NUT - 1/2 IN - 1250 - 316SS,9A4E
14054,P25PNS08,PACKING NUT - 1/2 IN - 1250 - 316SS,24
14055,P25PNS6103,PACKING NUT - 3/16 IN - 1250 - 316SS,9A4B
14055,P25PNS6103,PACKING NUT - 3/16 IN - 1250 - 316SS,31
14060,P25PRA1SU,PISTON/ROD SUBASSEMBLY FRICTION WELD - 1250 - 316SS W/ OUT CROWN SEAL,QC
14060,P25PRA1SU,PISTON/ROD SUBASSEMBLY FRICTION WELD - 1250 - 316SS W/ OUT CROWN SEAL,P-1A4B
14063,P25PRA2HU,PISTON/ROD SUBASSEMBLY WELDED - C276 W/ CROWN SEAL,9E2A
14064,P25PRA2SU,PISTON/ROD SUBASSEMBLY - 1250 - 316SS W/ CROWN SEAL,2A6F
14065,P25PRA3SU,PISTON/ROD SUBASSEMBLY WELDED - PKH - 316SS W/ CROWN SEAL,9A2A
14066,P25PRA4SU,PISTON/ROD SUBASSEMBLY WELDED - SOLENOID - 316SS W/O CROWN SEAL,2A5F
17260,P25S12C3FLC38,1250 SPECIAL PUMP ASSY - 1/4 IN CERAMIC - FFKM - COMPLETE WITH FOUR WAY SOLENOID VALVE AND MOUNTING BRACKET,PUMP-A
17261,P25S12C3QLC34,1250 SPECIAL PUMP ASSY - 1/4 IN CERAMIC - FKM - COMPLETE WITH FOUR WAY SOLENOID VALVE AND MOUNTING BRACKET,PUMP-A
17262,P25S13C3FLC38,1250 SPECIAL PUMP ASSY - 3/8 IN CERAMIC - FFKM - COMPLETE WITH FOUR WAY SOLENOID VALVE AND MOUNTING BRACKET,PUMP-A
17263,P25S13C3QLC34,1250 SPECIAL PUMP ASSY - 3/8 IN CERAMIC - FKM - COMPLETE WITH FOUR WAY SOLENOID VALVE AND MOUNTING BRACKET,PUMP-A
17264,P25S15C3FLC38,1250 SPECIAL PUMP ASSY - 1/2 IN CERAMIC - FFKM - COMPLETE WITH FOUR WAY SOLENOID VALVE AND MOUNTING BRACKET,PUMP-A
17265,P25S15C3QLC34,1250 SPECIAL PUMP ASSY - 1/2 IN CERAMIC - FKM - COMPLETE WITH FOUR WAY SOLENOID VALVE AND MOUNTING BRACKET,PUMP-A
1928,P25SGPV125,1250 - PACKING NUT SPLASH GUARD - CLEAR PVC,NS
14068,P25SLH02B,SLEEVE - 1/8 IN - 1250 - C276 HASTELLOY,1A1B
14069,P25SLH03B,SLEEVE - 3/16 IN 1250 - C276 HASTELLOY,1A1B
14070,P25SLH04,SLEEVE - 1/4 IN - 1250 - C276 HASTELLOY,1A1C
14071,P25SLH06,SLEEVE - 3/8 IN - 1250 - C276 HASTELLOY,1A1D
14071,P25SLH06,SLEEVE - 3/8 IN - 1250 - C276 HASTELLOY,217
14072,P25SLS02B,SLEEVE - 1/8 IN - 1250 - 316SS,9A3A
14072,P25SLS02B,SLEEVE - 1/8 IN - 1250 - 316SS,5
14073,P25SLS03B,SLEEVE - 3/16 IN 1250 - 316SS,32
14073,P25SLS03B,SLEEVE - 3/16 IN 1250 - 316SS,9A3B
14074,P25SLS04,SLEEVE - 1/4 IN - 1250 - 316SS,QC
14074,P25SLS04,SLEEVE - 1/4 IN - 1250 - 316SS,9A3C
14074,P25SLS04,SLEEVE - 1/4 IN - 1250 - 316SS,11
14075,P25SLS06,SLEEVE - 3/8 IN - 1250 - 316SS,QC
14075,P25SLS06,SLEEVE - 3/8 IN - 1250 - 316SS,9A3D
14076,P25SLT04,SLEEVE - 1/4 IN - 1250 - TITANIUM,QC
17266,P25SX15C3FLC34,(DISC---P25X15C3FLC38)-----1250 SPECIAL PUMP ASSY - 1/2 IN CERAMIC/FFKM COMPLETE WITH FOUR WAY EXPLOSION PROOF SOLENOID VALVE (NEMA 4/7) AND MOUNTING BRACKET,PUMP-A
17267,P25SX15C3QLC34,(DISC---P25S15C3QLC34)-----1250 SPECIAL PUMP ASSY - 1/2 IN CERAMIC/FKM COMPLETE WITH FOUR WAY EXPLOSION PROOF SOLENOID VALVE (NEMA 4/7) AND MOUNTING BRACKET,PUMP-A
14078,P25SXT1,1250 MOTOR SUBASSY UNIV - NO S/N PLATE,SUB-A
1929,P5014,SNAP RING - INTERNAL - 1500 - .750 DIA 316SS,119
1929,P5014,SNAP RING - INTERNAL - 1500 - .750 DIA 316SS,2A3D
1930,P5016,CROWN SEAL - PISTON - 1500 - UR95,2A3E
1930,P5016,CROWN SEAL - PISTON - 1500 - UR95,107
28687,P5016G,CROWN SEAL - PISTON - 1500 - GREEN UR95,2A3E
28687,P5016G,CROWN SEAL - PISTON - 1500 - GREEN UR95,107
14079,P5016HU,(DISC---P5016) --- CROWN SEAL - PISTON - 1500 - HRU,2B3E
14080,P5020S,CYLINDER -  MOTOR - 1500 - 316SS,10A5A
1931,P5034,(DISC---ORHN8002) --- O-RING - CYLINDER - 1500 - HNBR,DISC
1932,P5036,HH BOLT - HEAD (1/2 - 20 X 2.00) - 1500 - 316SS,105
1932,P5036,HH BOLT - HEAD (1/2 - 20 X 2.00) - 1500 - 316SS,B-1B2D
1933,P5036H,HH BOLT - HEAD (1/2 - 20 X 2.00) - 1500 - C276 HASTELLOY,B-1B2E
14081,P5040,(DISC---NV0100-10) --- NEEDLE VALVE ASSY - 1500 - 316SS,DISC
14081,P5040,(DISC---NV0100-10) --- NEEDLE VALVE ASSY - 1500 - 316SS,103
14082,P5040A50711316,(DISC) --- P5040 NEEDLE VALVE ASSY W/O NUT & FERRULES - NOT FOR RESALE,DISC
1934,P5041,TOP TUBE ASSY - 1500 - 316SS,2B6B
1935,P5042,BOTTOM TUBE ASSY - 1500 - 316SS,2B6A
1936,P5045,(DISC---ORPF1502) --- O-RING - SLEEVE - 1500 - PFE,DISC
1937,P5046,BACKUP RING - SLEEVE - 1500 - TFE,1A3B
1937,P5046,BACKUP RING - SLEEVE - 1500 - TFE,112
1938,P5050,(DISC) --- 1500 SERIAL NUMBER PLATE,DISC
1939,P5050BB,1500 SERIAL NUMBER PLATE,1D5G
1940,P5050BG,1500 SERIAL NUMBER PLATE,1D5H
14083,P5055G,GR HOUSING - 1500 - 316SS,10B3A
1941,P5057,GR TOP TUBE ASSY - 1500 - 316SS,2B7C
1942,P5058,GR BOTTOM TUBE ASSY - 1500 - 316SS,2B7B
1943,P506,1/2 IN ROD SEAL - 1500 - UR95,2A3B
1944,P5060,GR EXHAUST TUBE - 1500 TOP FLANGE - 316SS,2B7A
28686,P506G,1/2 IN ROD SEAL - 1500 - GREEN UR95,2A3B
14084,P506HU,(DISC---P506HU) --- 1/2 IN ROD SEAL - 1500 - HRU,2B3A
14085,P508,HOUSING - 1500 - 316SS,10B4A
1945,P5080,SET SCREW - 1500 PLUNGER - 18-8 SS,104
1945,P5080,SET SCREW - 1500 PLUNGER - 18-8 SS,1D7A
14086,P5080H,SET SCREW - 1500 PLUNGER - C276 HASTELLOY,1D7A
14087,P5080T,SET SCREW - 1500 PLUNGER - TITANIUM,1D7A
17269,P50B106C3DF38,1500 PUMP ASSY - 3/8 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-B
17271,P50B106C3DQ34,1500 PUMP ASSY - 3/8 IN 316SS HEAD/CK - CERAMIC PLGR - FKM,PUMP-B
17274,P50B10833ALC34,(DISC) --- 1500 PUMP ASSY - 1/2 IN 316SS HEAD/PLGR/CK - VITON,PUMP-B
17276,P50B10833FLC38,1500 PUMP ASSY - 1/2 IN 316SS HEAD/PLGR/CK - FFKM,PUMP-B
17277,P50B10833QLC34,1500 PUMP ASSY - 1/2 IN 316SS HEAD/PLGR/CK - FKM,PUMP-B
17284,P50B108C3FLC38,1500 PUMP ASSY - 1/2 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-B
17289,P50B108C3QLC34,1500 PUMP ASSY - 1/2 IN 316SS HEAD/CK - CERAMIC PLGR - FKM,PUMP-B
17290,P50B108C3QLC3H4,1500 PUMP ASSY - 1/2 IN 316SS HEAD/CK - CERAMIC PLGR - FKM - NO SPRING SUCT. CHECK AND 5 LB. DISCH. CK,PUMP-B
17291,P50B108C3QLCB4,1500 PUMP ASSY - 1/2 IN 316SS HEAD - CERAMIC PLGR - FKM PKG - BALL CHECKS,PUMP-B
17294,P50B108HHFLCH8,1500 PUMP ASSY - 1/2 IN C276 HASTELLOY HEAD/PLGR/CK - FFKM,PUMP-B
17295,P50B108HHQLCH4,1500 PUMP ASSY - 1/2 IN C276 HASTELLOY HEAD/PLGR/CK - FKM,PUMP-B
17296,P50B108HPFLCH8,1500 PUMP ASSY - 1/2 IN PVC HEAD - C276 HASTELLOY PLGR/CK - FFKM,PUMP-B
17297,P50B108HPQLCH4,1500 PUMP ASSY - 1/2 IN PVC HEAD - C276 HASTELLOY PLGR/CK - FKM,PUMP-B
17300,P50B11233ALC34,(DISC) --- 1500 PUMP ASSY - 3/4 IN 316SS HEAD/PLGR/CK - VITON,PUMP-B
17301,P50B11233BLC34,(DISC---P50B11233HLC35)---1500 PUMP ASSY - 3/4 IN 316SS HEAD/PLGR/CK - BUNA,PUMP-B
17302,P50B11233BLCB4,(DISC---P50B11233HLCB5) --- 1500 PUMP ASSY - 3/4 IN 316SS HEAD/PLGR - BUNA PKG - BALL CHECKS,PUMP-B
17303,P50B11233FLC38,1500 PUMP ASSY - 3/4 IN 316SS HEAD/PLGR/CK - FFKM,PUMP-B
17304,P50B11233QLC34,1500 PUMP ASSY - 3/4 IN 316SS HEAD/PLGR/CK - FKM,PUMP-B
17305,P50B112C3BLC34,(DISC---P50B112C3HLC35) --- 1500 PUMP ASSY - 3/4 IN 316SS HEAD/CK - CERAMIC PLGR - BUNA PKG W/ FKM CHECKS,PUMP-B
17306,P50B112C3FLC38,1500 PUMP ASSY - 3/4 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-B
17307,P50B112C3FLC3H4,1500 PUMP ASSY - 3/4 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM - NO SPRING SUCT. CHECK AND 5 LB. DISCH. CK,PUMP-B
17308,P50B112C3FLCB8,1500 PUMP ASSY - 3/4 IN 316SS HEAD - CERAMIC PLGR - FFKM PKG - BALL CHECKS,PUMP-B
17310,P50B112C3QLC34,1500 PUMP ASSY - 3/4 IN 316SS HEAD/CK - CERAMIC PLGR - FKM,PUMP-B
17311,P50B112C3QLC3H4,1500 PUMP ASSY - 3/4 IN 316SS HEAD/CK - CERAMIC PLGR - FKM - NO SPRING SUCT. CHECK AND 5 LB. DISCH. CK,PUMP-B
17312,P50B112C3QLCB4,1500 PUMP ASSY - 3/4 IN 316SS HEAD - CERAMIC PLGR - FKM PKG - BALL CHECKS,PUMP-B
17318,P50B112HHFLCH8,1500 PUMP ASSY - 3/4 IN C276 HASTELLOY HEAD/PLGR/CK - FFKM,PUMP-B
17319,P50B112HHQLCH4,1500 PUMP ASSY - 3/4 IN C276 HASTELLOY HEAD/PLGR/CK - FKM,PUMP-B
17320,P50B112HPFLCH8,1500 PUMP ASSY - 3/4 IN PVC HEAD - C276 HASTELLOY PLGR/CK - FFKM,PUMP-B
17321,P50B112HPQLCH4,1500 PUMP ASSY - 3/4 IN PVC HEAD - C276 HASTELLOY PLGR/CK - FKM,PUMP-B
28415,P50B112RRFLCR8,1500 PUMP ASSY - 3/4 IN SUPER DUPLEX 2507 HEAD/PLGR/CK - FFKM,PUMP-B
17323,P50B11633ALC34,(DISC) --- 1500 PUMP ASSY - 1 IN 316SS HEAD/PLGR/CK - VITON,PUMP-B
17324,P50B11633BLC34,(DISC---P50B11633HLC35) --- 1500 PUMP ASSY - 1 IN 316SS HEAD/PLGR/CK - BUNA,PUMP-B
17325,P50B11633FLC38,1500 PUMP ASSY - 1 IN 316SS HEAD/PLGR/CK - FFKM,PUMP-B
17326,P50B11633FLCB4,1500 PUMP ASSY - 1 IN 316SS HEAD/PLGR- 316SS BALL CHECKS - FFKM,PUMP-B
17328,P50B11633QLC34,1500 PUMP ASSY - 1 IN 316SS HEAD/PLGR/CK - FKM,PUMP-B
17329,P50B11633QLCB4,1500 PUMP ASSY - 1 IN 316SS HEAD/PLGR- 316SS BALL CHECKS - FKM,PUMP-B
17330,P50B116C3BLC34,(DISC---P50B116C3HLC35) --- 1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC PLGR - BUNA,PUMP-B
28690,P50B116C3ELC39,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC PLGR - EPDM,PUMP-B
17332,P50B116C3FLC34H,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM - C276 HASTELLOY BOLTS,PUMP-B
17333,P50B116C3FLC38,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-B
17334,P50B116C3FLC3BH,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM - C276 HASTELLOY BOLTS W/ 5 LB. DISCH. CK.,PUMP-B
17335,P50B116C3FLC3C8,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC - FFKM - W/ 20 LB. DISCH. CK,PUMP-B
17336,P50B116C3FLC3H4,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC - FFKM - NO SPRING SUCT. CHECK AND 5 LB. DISCH. CK,PUMP-B
17337,P50B116C3FLCB8,1500 GR PUMP ASSY - 1 IN 316SS HEAD - CERAMIC PLGR - FFKM PKG - BALL CHECKS,PUMP-B
17339,P50B116C3QLC34,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC PLGR - FKM,PUMP-B
17340,P50B116C3QLC34H,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC PLGR - FKM - C276 HASTELLOY BOLTS,PUMP-B
17341,P50B116C3QLC3BH,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC PLGR - FKM - C276 HASTELLOY BOLTS W/ 5 LB. DISCH. CK.,PUMP-B
17342,P50B116C3QLC3C4,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC - FKM - W/ 20 LB. DISCH. CK,PUMP-B
17343,P50B116C3QLC3H4,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC - FKM - NO SPRING SUCT. CHECK AND 5 LB. DISCH. CK,PUMP-B
17345,P50B116CPFLCH8,1500 PUMP ASSY - 1 IN PVC HEAD - C276 HASTELLOY CKS - CERAMIC PLGR - FFKM,PUMP-B
17346,P50B116CPQLCH4,1500 PUMP ASSY - 1 IN PVC HEAD - C276 HASTELLOY CKS - CERAMIC PLGR - FKM,PUMP-B
17347,P50B116H3BLC34,(DISC---P50B116H3HLC35) --- 1500 PUMP ASSY - 1 IN 316SS HEAD/CK - C276 HASTELLOY PLGR - BUNA,PUMP-B
17349,P50B116H3FLC38,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - C276 HASTELLOY PLGR - FFKM,PUMP-B
17351,P50B116H3QLC34,1500 PUMP ASSY - 1 IN 316SS HEAD/CK - C276 HASTELLOY PLGR - FKM,PUMP-B
17352,P50B116HHFLCH8,1500 PUMP ASSY - 1 IN HAST HEAD/PLGR/CK - FFKM,PUMP-B
17353,P50B116HHQLCH4,1500 PUMP ASSY - 1 IN HAST HEAD/PLGR/CK - FKM,PUMP-B
17355,P50B116HPFLCH8,1500 PUMP ASSY - 1 IN PVC HEAD - C276 HASTELLOY PLGR/CK - FFKM,PUMP-B
17356,P50B116HPFLCP,(DISC---P50B116HPFLCH8)----1500 PUMP ASSY - 1 IN PVC HEAD/CK - C276 HASTELLOY PLGR - FFKM,PUMP-B
17357,P50B116HPQLCH4,1500 PUMP ASSY - 1 IN PVC HEAD - C276 HASTELLOY PLGR/CK - FKM,PUMP-B
17358,P50B116HPQLCP,(DISC---P50B116HPQLCH4)---1500 PUMP ASSY - 1 IN PVC HEAD/CK - C276 HASTELLOY PLGR - FKM,PUMP-B
17363,P50B12473DF34,1500 PUMP ASSY - 1-1/2 IN 316SS HEAD/CK - 17-4 PLGR - FFKM,PUMP-B
17364,P50B12473DQ34,1500 PUMP ASSY - 1-1/2 IN 316SS HEAD/CK - 17-4 PLGR - FKM,PUMP-B
17366,P50B124C3DF38,1500 PUMP ASSY - 1-1/2 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-B
17367,P50B124C3DQ34,1500 PUMP ASSY - 1-1/2 IN 316SS HEAD/CK - CERAMIC PLGR - FKM,PUMP-B
17373,P50B1H12HHFLCH8,1500 PUMP ASSY - 3/4 IN C276 HASTELLOY HEAD/PLGR/CK/PISTON - FFKM,PUMP-B
17374,P50B1H12HHQLCH4,1500 PUMP ASSY - 3/4 IN C276 HASTELLOY HEAD/PLGR/CK/PISTON - FKM,PUMP-B
17375,P50B1H16HHFLCH8,1500 PUMP ASSY - 1 IN C276 HASTELLOY HEAD/PLGR/CK/PISTON - FFKM,PUMP-B
17376,P50B1H16HHQLCH4,1500 PUMP ASSY - 1 IN C276 HASTELLOY HEAD/PLGR/CK/PISTON - FKM,PUMP-B
17377,P50B1H16HPFLCH8,1500 PUMP ASSY - 1 IN PVC HEAD - C276 HASTELLOY PLGR/CK/PISTON - FFKM,PUMP-B
17378,P50B1H16HPQLCH4,1500 PUMP ASSY - 1 IN PVC HEAD - C276 HASTELLOY PLGR/CK/PISTON - FKM,PUMP-B
14089,P50B1HB1U,1500 MOTOR SUBASSY - C276 HASTELLOY BOLTS - NO S/N PLATE,SUB-B
17381,P50B1HB2,1500 MOTOR SUBASSY - C276 HASTELLOY BOLTS,SUB-B
14090,P50B1HP1U,1500 MOTOR SUBASSY - NO S/N PLATE - W / C276 HASTELLOY PISTON,SUB-B
17395,P50B208HHFLCH8,1500 PUMP ASSY - 1/2 IN HAST HEAD/PLGR/CK - FFKM - SHORT STROKE,PUMP-B
17396,P50B208HHQLCH4,1500 PUMP ASSY - 1/2 IN HAST HEAD/PLGR/CK - FKM - SHORT STROKE,PUMP-B
17398,P50B212HHFLCH8,1500 PUMP ASSY - 3/4 IN C276 HASTELLOY HEAD/PLGR/CK - FFKM - SHORT STROKE,PUMP-B
17399,P50B212HHQLCH4,1500 PUMP ASSY - 3/4 IN C276 HASTELLOY HEAD/PLGR/CK - FKM - SHORT STROKE,PUMP-B
17400,P50B216HHFLCH8,1500 PUMP ASSY - 1 IN C276 HASTELLOY HEAD/PLGR/CK - FFKM - SHORT STROKE,PUMP-B
17401,P50B216HHQLCH4,1500 PUMP ASSY - 1 IN C276 HASTELLOY HEAD/PLGR/CK - FKM - SHORT STROKE,PUMP-B
14094,P50B2XT1,1500 S/S MOTOR SUBASSY - NO S/N PLATE,DISC
17402,P50B2XT2,(DISC) --- 1500 S/S MOTOR SUBASSY,DISC
14096,P50BXT1,1500 MOTOR SUBASSY - NO S/N PLATE,8E2-8
17404,P50BXT2,1500 MOTOR SUBASSY,SUB-B
17405,P50G106C3DF38,1500 GR PUMP ASSY - 3/8 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-B
17408,P50G106C3DQ34,1500 GR PUMP ASSY - 3/8 IN 316SS HEAD/CK - CERAMIC PLGR - FKM,PUMP-B
17412,P50G10833ALC34,1500 GR PUMP ASSY - 1/2 IN 316SS HEAD/PLGR/CK - VITON,PUMP-B
17414,P50G10833FLC38,1500 GR PUMP ASSY - 1/2 IN 316SS HEAD/PLGR/CK - FFKM,PUMP-B
17415,P50G10833QLC34,1500 GR PUMP ASSY - 1/2 IN 316SS HEAD/PLGR/CK - FKM,PUMP-B
17417,P50G108C3FLC38,1500 GR PUMP ASSY - 1/2 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-B
17419,P50G108C3QLC34,1500 GR PUMP ASSY - 1/2 IN 316SS HEAD/CK - CERAMIC PLGR - FKM,PUMP-B
17422,P50G11233ALC34,1500 GR PUMP ASSY - 3/4 IN 316SS HEAD/PLGR/CK - VITON,PUMP-B
17423,P50G11233BLC34,(DISC---P50G11233HLC35) --- 1500 GR PUMP ASSY - 3/4 IN 316SS HEAD/PLGR/CK - BUNA,PUMP-B
17424,P50G11233FLC38,1500 GR PUMP ASSY - 3/4 IN 316SS HEAD/PLGR/CK - FFKM,PUMP-B
17425,P50G11233QLC34,1500 GR PUMP ASSY - 3/4 IN 316SS HEAD/PLGR/CK - FKM,PUMP-B
17426,P50G112C3FLC38,1500 GR PUMP ASSY - 3/4 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-B
17427,P50G112C3FLCB8,1500 GR PUMP ASSY - 3/4 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM W/ BALL CKS,PUMP-B
17429,P50G112C3QLC34,1500 GR PUMP ASSY - 3/4 IN 316SS HEAD/CK - CERAMIC PLGR - FKM,PUMP-B
17430,P50G112C3QLCB4,1500 GR PUMP ASSY - 3/4 IN 316SS HEAD/CK - CERAMIC PLGR - FKM W/ BALL CKS,PUMP-B
25405,P50G112H3QLC34,1500 GR PUMP ASSY - 3/4 IN 316SS HEAD/CK - C276 HASTELLOY PLGR - FKM,PUMP-B
17432,P50G11633ALC34,1500 GR PUMP ASSY - 1 IN 316SS HEAD/PLGR/CK - VITON,PUMP-B
17433,P50G11633BLC34,(DISC---P50G11633HLC35) --- 1500 GR PUMP ASSY - 1 IN 316SS HEAD/PLGR/CK - BUNA,PUMP-B
17434,P50G11633FLC38,1500 GR PUMP ASSY - 1 IN 316SS HEAD/PLGR/CK - FFKM,PUMP-B
17435,P50G11633QLC34,1500 GR PUMP ASSY - 1 IN 316SS HEAD/PLGR/CK - FKM,PUMP-B
17436,P50G116C3BLC34,(DISC---P50G116C3HLC35) --- 1500 GR PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC PLGR - BUNA,PUMP-B
17437,P50G116C3FLC38,1500 GR PUMP ASSY - 1 IN 316SS HEAD/CK - CERAMIC PLGR - FFKM,PUMP-B
